Time,Temperature,Humidity,Gas,CO2
1.0,0.0,30.0,40460.0,0.0
2.3,0.0,30.0,40656.0,0.0
3.3,0.0,30.0,40343.0,0.0
4.5,0.0,30.0,40577.0,0.0
5.1,0.0,30.0,40188.0,0.0
6.2,0.0,30.0,40421.0,0.0
7.4,0.0,30.0,40188.0,0.0
8.3,0.0,30.0,40035.0,0.0
9.5,0.0,30.0,40188.0,0.0
10.1,0.0,30.0,40227.0,0.0
11.0,0.0,30.0,40343.0,0.0
12.3,0.0,30.0,40538.0,0.0
13.3,0.0,30.0,40421.0,0.0
14.6,0.0,30.0,40460.0,0.0
15.2,0.0,30.0,40421.0,0.0
16.3,0.0,30.0,40814.0,0.0
17.4,0.0,30.0,40382.0,0.0
18.6,0.0,30.0,40499.0,0.0
19.6,0.0,30.0,40814.0,0.0
20.3,0.0,30.0,40538.0,0.0
21.2,0.0,30.0,40538.0,0.0
22.5,0.0,30.0,40460.0,0.0
23.6,0.0,30.0,40188.0,0.0
24.7,0.0,30.0,40343.0,0.0
25.2,0.0,31.0,24906.0,0.0
26.4,0.0,30.0,40974.0,0.0
27.6,0.0,30.0,40343.0,0.0
28.7,0.0,30.0,40735.0,0.0
29.8,0.0,30.0,40266.0,0.0
30.3,0.0,31.0,24498.0,0.0
31.4,0.0,30.0,40577.0,0.0
32.7,0.0,30.0,40460.0,0.0
33.7,0.0,30.0,40460.0,0.0
34.8,0.0,30.0,40775.0,0.0
35.3,0.0,31.0,24671.0,0.0
36.5,0.0,30.0,40343.0,0.0
37.5,0.0,30.0,40617.0,0.0
38.6,0.0,30.0,40617.0,0.0
39.8,0.0,30.0,40617.0,0.0
40.3,0.0,31.0,24700.0,0.0
41.4,0.0,30.0,40460.0,0.0
42.5,0.0,30.0,40460.0,0.0
43.7,0.0,30.0,40577.0,0.0
44.8,0.0,30.0,40696.0,0.0
45.4,0.0,31.0,24773.0,0.0
46.5,0.0,30.0,40696.0,0.0
47.5,0.0,30.0,40617.0,0.0
48.8,0.0,30.0,40499.0,0.0
49.8,0.0,30.0,40617.0,0.0
50.4,0.0,31.0,24512.0,0.0
51.5,0.0,30.0,40538.0,0.0
52.6,0.0,30.0,40696.0,0.0
53.8,0.0,30.0,40775.0,0.0
54.9,0.0,30.0,40577.0,0.0
55.4,0.0,31.0,24613.0,0.0
56.6,0.0,30.0,40934.0,0.0
57.7,0.0,30.0,40538.0,0.0
58.8,0.0,30.0,40735.0,0.0
59.9,0.0,30.0,40656.0,0.0
60.4,0.0,31.0,24570.0,0.0
61.6,0.0,30.0,40577.0,0.0
62.8,0.0,30.0,40974.0,0.0
