Time,Temperature,Humidity,Gas,CO2
183.2,0.0,0.0,29088.0,500.0
184.5,0.0,0.0,29415.0,500.0
185.6,0.0,0.0,29028.0,500.0
186.7,0.0,0.0,29048.0,500.0
187.7,0.0,0.0,28928.0,500.0
188.4,0.0,0.0,29008.0,500.0
189.4,0.0,0.0,29271.0,500.0
190.6,0.0,0.0,29108.0,500.0
191.6,0.0,0.0,29108.0,500.0
192.7,60.0,0.0,0.0,29008.0
193.9,0.0,0.0,29129.0,500.0
195.0,0.0,0.0,29374.0,500.0
196.2,0.0,0.0,28968.0,500.0
197.2,0.0,0.0,29048.0,500.0
198.4,0.0,0.0,28908.0,500.0
199.6,0.0,0.0,29169.0,500.0
200.6,0.0,0.0,29210.0,500.0
201.6,0.0,0.0,28729.0,500.0
202.3,0.0,0.0,29008.0,500.0
203.6,0.0,0.0,28729.0,500.0
204.6,0.0,0.0,28651.0,500.0
205.8,0.0,0.0,28710.0,500.0
206.8,0.0,0.0,28710.0,500.0
208.2,0.0,0.0,28749.0,500.0
209.0,0.0,0.0,28908.0,500.0
210.2,0.0,0.0,28690.0,500.0
211.3,59.0,0.0,0.0,29068.0
212.6,0.0,0.0,29068.0,500.0
213.6,0.0,0.0,29149.0,500.0
214.7,0.0,0.0,29108.0,500.0
215.9,0.0,0.0,28988.0,500.0
216.9,0.0,0.0,28908.0,500.0
218.0,0.0,0.0,28948.0,500.0
219.1,0.0,0.0,29008.0,500.0
220.2,0.0,0.0,28988.0,500.0
221.3,0.0,0.0,28968.0,500.0
222.4,0.0,0.0,29048.0,500.0
223.5,0.0,0.0,28868.0,500.0
224.6,59.0,0.0,0.0,28848.0
225.8,0.0,0.0,28868.0,503.0
226.9,0.0,0.0,28749.0,503.0
228.0,0.0,0.0,28908.0,503.0
229.1,60.0,0.0,0.0,28573.0
230.3,0.0,0.0,28729.0,504.0
231.3,0.0,0.0,28690.0,509.0
232.4,0.0,0.0,28573.0,509.0
233.6,0.0,0.0,28749.0,509.0
234.7,0.0,0.0,28553.0,517.0
235.7,0.0,0.0,28789.0,517.0
236.9,59.0,0.0,0.0,28573.0
238.1,0.0,0.0,28651.0,521.0
239.2,0.0,0.0,28379.0,521.0
240.3,0.0,0.0,28514.0,521.0
241.5,0.0,0.0,28379.0,525.0
242.6,0.0,0.0,28573.0,525.0
243.7,0.0,0.0,28379.0,527.0
244.7,0.0,0.0,28553.0,527.0
246.0,0.0,0.0,28612.0,527.0
247.0,0.0,0.0,28573.0,525.0
248.1,0.0,0.0,28670.0,525.0
249.2,0.0,0.0,28534.0,527.0
250.4,0.0,0.0,28710.0,527.0
251.5,0.0,0.0,28928.0,527.0
252.6,0.0,0.0,29048.0,523.0
253.7,0.0,0.0,28710.0,523.0
254.8,0.0,0.0,28988.0,523.0
255.9,0.0,0.0,28868.0,523.0
256.9,0.0,0.0,28670.0,523.0
257.7,0.0,0.0,28828.0,523.0
258.8,0.0,0.0,28729.0,520.0
260.0,0.0,0.0,28612.0,520.0
261.0,0.0,0.0,28769.0,520.0
262.1,0.0,0.0,28888.0,518.0
263.2,0.0,0.0,28592.0,518.0
263.8,0.0,0.0,28710.0,518.0
265.0,0.0,0.0,28769.0,521.0
266.1,0.0,0.0,28828.0,521.0
267.1,0.0,0.0,28808.0,522.0
267.7,0.0,0.0,28690.0,522.0
268.8,0.0,0.0,28612.0,522.0
270.0,0.0,0.0,28769.0,522.0
271.0,0.0,0.0,28828.0,524.0
272.3,0.0,0.0,28948.0,524.0
273.2,0.0,0.0,28928.0,522.0
273.8,0.0,0.0,28888.0,522.0
275.0,0.0,0.0,28908.0,522.0
276.2,0.0,0.0,28710.0,522.0
277.3,0.0,0.0,28729.0,526.0
278.3,0.0,0.0,28868.0,526.0
279.4,0.0,0.0,28848.0,526.0
280.6,0.0,0.0,28968.0,526.0
281.7,0.0,0.0,28888.0,526.0
282.9,59.0,0.0,0.0,28948.0
284.1,0.0,0.0,28828.0,523.0
285.0,0.0,0.0,28988.0,523.0
285.6,0.0,0.0,29149.0,519.0
286.8,0.0,0.0,29353.0,519.0
287.9,0.0,0.0,29374.0,519.0
289.1,0.0,0.0,29292.0,511.0
290.1,0.0,0.0,29312.0,511.0
290.8,0.0,0.0,29271.0,511.0
291.9,0.0,0.0,29394.0,507.0
293.0,0.0,0.0,29498.0,507.0
294.2,0.0,0.0,29415.0,507.0
295.2,0.0,0.0,29436.0,500.0
296.4,0.0,0.0,29353.0,500.0
297.4,0.0,0.0,29230.0,500.0
298.0,0.0,0.0,29230.0,500.0
299.3,60.0,0.0,0.0,29353.0
300.3,0.0,0.0,29088.0,500.0
301.5,0.0,0.0,29271.0,499.0
302.4,0.0,0.0,29088.0,499.0
303.0,0.0,0.0,29108.0,499.0
304.1,0.0,0.0,29169.0,502.0
305.2,0.0,0.0,29068.0,502.0
305.9,0.0,0.0,29292.0,502.0
307.0,0.0,0.0,28948.0,503.0
308.1,0.0,0.0,28868.0,503.0
309.2,0.0,0.0,28928.0,503.0
310.3,0.0,0.0,29108.0,509.0
311.5,0.0,0.0,28948.0,509.0
312.5,0.0,0.0,29108.0,508.0
313.7,0.0,0.0,29108.0,508.0
314.9,0.0,0.0,29169.0,508.0
316.0,0.0,0.0,29088.0,507.0
317.1,0.0,0.0,28968.0,507.0
318.3,0.0,0.0,28928.0,507.0
319.4,0.0,0.0,28789.0,511.0
320.5,0.0,0.0,28908.0,511.0
321.6,0.0,0.0,28928.0,513.0
322.8,0.0,0.0,28828.0,513.0
323.9,0.0,0.0,28948.0,513.0
325.0,0.0,0.0,28928.0,516.0
326.1,0.0,0.0,28631.0,516.0
327.3,0.0,0.0,28928.0,516.0
328.3,0.0,0.0,28729.0,517.0
329.4,0.0,0.0,29008.0,517.0
330.5,0.0,0.0,28868.0,518.0
331.7,0.0,0.0,28789.0,518.0
332.8,0.0,0.0,28631.0,518.0
333.9,0.0,0.0,28651.0,524.0
334.5,0.0,0.0,28948.0,524.0
335.5,0.0,0.0,28612.0,524.0
336.7,60.0,0.0,0.0,28789.0
337.7,0.0,0.0,28651.0,525.0
339.0,0.0,0.0,28592.0,525.0
340.2,0.0,0.0,28631.0,530.0
341.3,0.0,0.0,28418.0,530.0
342.3,0.0,0.0,28710.0,530.0
343.4,0.0,0.0,28573.0,531.0
344.6,59.0,0.0,0.0,28690.0
345.7,0.0,0.0,28612.0,533.0
346.8,0.0,0.0,28573.0,533.0
347.9,0.0,0.0,28418.0,533.0
349.0,0.0,0.0,28553.0,541.0
350.2,0.0,0.0,28437.0,541.0
351.3,0.0,0.0,28322.0,541.0
352.5,0.0,0.0,28670.0,549.0
353.5,0.0,0.0,28612.0,549.0
354.6,0.0,0.0,28729.0,549.0
355.7,0.0,0.0,28690.0,546.0
356.8,0.0,0.0,28729.0,546.0
357.8,0.0,0.0,28968.0,545.0
359.0,0.0,0.0,28988.0,545.0
360.1,0.0,0.0,28928.0,545.0
361.3,0.0,0.0,29008.0,531.0
362.4,0.0,0.0,29108.0,531.0
363.5,0.0,0.0,29129.0,531.0
364.6,0.0,0.0,28968.0,526.0
365.7,0.0,0.0,29169.0,526.0
366.9,0.0,0.0,29230.0,518.0
367.9,0.0,0.0,29415.0,518.0
369.1,0.0,0.0,29855.0,518.0
370.3,0.0,0.0,29812.0,501.0
371.4,0.0,0.0,29749.0,501.0
372.5,59.0,0.0,0.0,29707.0
373.7,0.0,0.0,29791.0,485.0
374.7,0.0,0.0,29686.0,485.0
375.8,0.0,0.0,29749.0,483.0
376.9,0.0,0.0,29855.0,483.0
378.2,0.0,0.0,29791.0,483.0
379.2,0.0,0.0,29394.0,482.0
380.3,0.0,0.0,29686.0,482.0
381.4,0.0,0.0,29415.0,482.0
382.4,0.0,0.0,29623.0,490.0
383.7,120.0,0.0,0.0,29728.0
384.8,0.0,0.0,29394.0,497.0
385.9,0.0,0.0,29292.0,497.0
387.1,0.0,0.0,29129.0,497.0
388.0,0.0,0.0,29436.0,503.0
389.3,59.0,0.0,0.0,29108.0
390.3,0.0,0.0,29108.0,503.0
391.6,0.0,0.0,29068.0,510.0
392.6,0.0,0.0,28888.0,510.0
393.3,0.0,0.0,29088.0,510.0
394.3,0.0,0.0,28968.0,517.0
395.5,0.0,0.0,29088.0,517.0
396.6,0.0,0.0,28868.0,517.0
397.7,0.0,0.0,28808.0,522.0
398.8,0.0,0.0,29088.0,522.0
400.0,0.0,0.0,29210.0,520.0
401.1,0.0,0.0,29088.0,520.0
402.3,0.0,0.0,29108.0,520.0
403.3,0.0,0.0,29251.0,522.0
403.9,0.0,0.0,29088.0,522.0
405.1,0.0,0.0,29048.0,522.0
406.2,0.0,0.0,28968.0,526.0
407.3,0.0,0.0,28769.0,526.0
408.3,0.0,0.0,29068.0,526.0
409.6,0.0,0.0,28968.0,529.0
410.8,0.0,0.0,29028.0,529.0
411.7,0.0,0.0,28828.0,529.0
412.3,0.0,0.0,28631.0,529.0
413.4,0.0,0.0,28928.0,529.0
414.5,0.0,0.0,28868.0,529.0
415.6,0.0,0.0,28789.0,532.0
416.8,0.0,0.0,28789.0,532.0
417.9,0.0,0.0,28948.0,533.0
419.0,0.0,0.0,28888.0,533.0
420.1,0.0,0.0,28612.0,533.0
421.2,0.0,0.0,28769.0,538.0
421.8,0.0,0.0,28690.0,538.0
422.9,0.0,0.0,28651.0,538.0
424.0,0.0,0.0,28789.0,540.0
425.2,0.0,0.0,28670.0,540.0
426.4,0.0,0.0,28948.0,540.0
427.5,0.0,0.0,28670.0,538.0
428.6,0.0,0.0,28631.0,538.0
429.7,0.0,0.0,28631.0,538.0
430.7,0.0,0.0,28928.0,544.0
431.9,0.0,0.0,28690.0,544.0
432.9,0.0,0.0,28710.0,546.0
434.1,0.0,0.0,28573.0,546.0
435.2,0.0,0.0,28553.0,546.0
436.3,0.0,0.0,28514.0,551.0
437.4,0.0,0.0,28495.0,551.0
438.6,0.0,0.0,28476.0,551.0
439.6,0.0,0.0,28573.0,551.0
440.8,0.0,0.0,28514.0,551.0
441.4,0.0,0.0,28514.0,551.0
442.5,0.0,0.0,28710.0,555.0
443.5,0.0,0.0,28534.0,555.0
444.1,0.0,0.0,28769.0,555.0
445.3,0.0,0.0,28868.0,545.0
446.4,0.0,0.0,29088.0,545.0
447.5,0.0,0.0,29129.0,545.0
448.6,0.0,0.0,29129.0,532.0
449.7,0.0,0.0,29353.0,532.0
450.9,0.0,0.0,29353.0,532.0
451.9,0.0,0.0,29560.0,528.0
453.2,0.0,0.0,29230.0,528.0
453.9,0.0,0.0,29312.0,528.0
455.7,0.0,0.0,29008.0,521.0
456.8,0.0,0.0,29333.0,521.0
457.5,0.0,0.0,29374.0,517.0
458.2,0.0,0.0,29230.0,517.0
459.4,0.0,0.0,29149.0,517.0
460.3,0.0,0.0,29230.0,515.0
460.9,0.0,0.0,29190.0,515.0
462.1,60.0,0.0,0.0,29129.0
463.2,0.0,0.0,29498.0,511.0
464.4,0.0,0.0,29415.0,511.0
465.6,0.0,0.0,29477.0,511.0
466.5,0.0,0.0,29415.0,506.0
467.7,0.0,0.0,29602.0,506.0
468.8,0.0,0.0,29707.0,506.0
469.9,0.0,0.0,29623.0,500.0
471.0,0.0,0.0,29812.0,500.0
472.2,0.0,0.0,29728.0,496.0
473.3,0.0,0.0,29834.0,496.0
474.4,0.0,0.0,29749.0,496.0
475.3,0.0,0.0,29940.0,490.0
476.0,0.0,0.0,29834.0,490.0
477.2,60.0,0.0,0.0,29623.0
478.2,0.0,0.0,29623.0,493.0
478.9,0.0,0.0,29539.0,493.0
479.9,0.0,0.0,29876.0,493.0
480.6,0.0,0.0,29518.0,493.0
481.7,0.0,0.0,29498.0,499.0
482.8,0.0,0.0,29518.0,499.0
483.7,0.0,0.0,29394.0,499.0
484.4,0.0,0.0,29623.0,503.0
485.5,0.0,0.0,29292.0,503.0
486.6,0.0,0.0,29539.0,503.0
487.7,0.0,0.0,29477.0,504.0
489.0,0.0,0.0,29169.0,504.0
490.0,0.0,0.0,29210.0,504.0
491.2,0.0,0.0,29292.0,512.0
492.2,0.0,0.0,28948.0,512.0
493.4,0.0,0.0,28968.0,520.0
494.5,0.0,0.0,29149.0,520.0
495.7,0.0,0.0,29028.0,520.0
496.8,0.0,0.0,28828.0,526.0
497.9,120.0,0.0,0.0,28808.0
499.1,60.0,0.0,0.0,28828.0
500.1,0.0,0.0,29008.0,535.0
501.2,0.0,0.0,28749.0,535.0
502.4,0.0,0.0,29048.0,534.0
503.5,0.0,0.0,28710.0,534.0
504.7,0.0,0.0,28868.0,534.0
505.7,0.0,0.0,28928.0,539.0
506.9,0.0,0.0,28710.0,539.0
508.0,0.0,0.0,28690.0,539.0
509.1,0.0,0.0,28651.0,546.0
510.3,0.0,0.0,28828.0,546.0
511.3,0.0,0.0,28651.0,552.0
512.4,0.0,0.0,28848.0,552.0
513.6,0.0,0.0,28769.0,552.0
514.8,0.0,0.0,28769.0,552.0
515.8,0.0,0.0,28690.0,552.0
516.9,0.0,0.0,28729.0,552.0
518.0,0.0,0.0,28808.0,554.0
519.1,0.0,0.0,29028.0,554.0
519.7,0.0,0.0,28749.0,554.0
520.8,0.0,0.0,28928.0,551.0
521.5,0.0,0.0,29190.0,551.0
522.6,0.0,0.0,28968.0,551.0
523.7,0.0,0.0,29108.0,545.0
524.7,0.0,0.0,29394.0,545.0
525.3,0.0,0.0,29129.0,545.0
526.5,0.0,0.0,29333.0,536.0
527.6,0.0,0.0,29394.0,536.0
528.8,0.0,0.0,29129.0,536.0
529.8,0.0,0.0,29108.0,535.0
530.9,0.0,0.0,29129.0,535.0
531.5,0.0,0.0,28988.0,535.0
532.7,0.0,0.0,29230.0,528.0
533.8,0.0,0.0,29088.0,528.0
534.9,0.0,0.0,29048.0,528.0
536.0,0.0,0.0,29008.0,534.0
537.1,0.0,0.0,29048.0,534.0
538.2,0.0,0.0,28988.0,534.0
539.3,0.0,0.0,28868.0,536.0
540.5,0.0,0.0,28948.0,536.0
541.6,0.0,0.0,28908.0,539.0
542.7,0.0,0.0,28988.0,539.0
543.8,0.0,0.0,28769.0,539.0
545.0,0.0,0.0,28808.0,544.0
546.0,0.0,0.0,28612.0,544.0
546.6,0.0,0.0,28592.0,544.0
547.7,0.0,0.0,28612.0,548.0
548.9,0.0,0.0,28789.0,548.0
550.0,0.0,0.0,28729.0,548.0
551.0,0.0,0.0,28631.0,550.0
552.1,0.0,0.0,28651.0,550.0
552.8,0.0,0.0,28729.0,550.0
553.8,0.0,0.0,28769.0,554.0
555.0,0.0,0.0,28612.0,554.0
556.1,0.0,0.0,28592.0,554.0
557.1,0.0,0.0,28631.0,558.0
557.7,0.0,0.0,28573.0,558.0
558.9,0.0,0.0,28789.0,558.0
560.0,0.0,0.0,28495.0,562.0
561.1,0.0,0.0,28573.0,562.0
562.3,0.0,0.0,28437.0,562.0
563.3,0.0,0.0,28534.0,571.0
564.5,0.0,0.0,28710.0,571.0
565.6,0.0,0.0,28322.0,578.0
566.7,0.0,0.0,28226.0,578.0
567.9,0.0,0.0,28284.0,578.0
568.9,0.0,0.0,28226.0,582.0
570.1,0.0,0.0,28113.0,582.0
571.2,0.0,0.0,28188.0,582.0
572.4,0.0,0.0,28188.0,590.0
573.3,0.0,0.0,28360.0,590.0
574.0,0.0,0.0,28188.0,590.0
575.1,0.0,0.0,28188.0,596.0
576.2,0.0,0.0,28284.0,596.0
577.3,0.0,0.0,28322.0,596.0
578.5,0.0,0.0,28169.0,599.0
579.6,0.0,0.0,28038.0,599.0
580.6,0.0,0.0,28056.0,599.0
581.7,0.0,0.0,28245.0,606.0
583.0,0.0,0.0,28226.0,606.0
584.1,0.0,0.0,28360.0,599.0
585.2,0.0,0.0,28264.0,599.0
586.3,59.0,0.0,0.0,28264.0
587.4,0.0,0.0,28245.0,604.0
588.0,0.0,0.0,28132.0,604.0
589.1,0.0,0.0,28303.0,604.0
590.3,0.0,0.0,28169.0,603.0
591.4,0.0,0.0,28303.0,603.0
592.5,0.0,0.0,28207.0,603.0
593.5,0.0,0.0,28514.0,606.0
594.7,0.0,0.0,28226.0,606.0
595.9,0.0,0.0,28207.0,607.0
596.9,0.0,0.0,28341.0,607.0
598.1,0.0,0.0,28284.0,607.0
599.1,0.0,0.0,28360.0,603.0
600.3,0.0,0.0,28418.0,603.0
601.4,0.0,0.0,28612.0,603.0
602.5,0.0,0.0,28888.0,593.0
603.6,0.0,0.0,28828.0,593.0
604.8,0.0,0.0,28690.0,589.0
605.9,0.0,0.0,28710.0,589.0
607.1,0.0,0.0,28808.0,589.0
608.2,0.0,0.0,28808.0,585.0
609.3,0.0,0.0,28789.0,585.0
610.4,0.0,0.0,28710.0,585.0
611.5,0.0,0.0,28631.0,584.0
612.6,0.0,0.0,28612.0,584.0
613.7,0.0,0.0,28749.0,583.0
614.3,0.0,0.0,28612.0,583.0
615.4,0.0,0.0,28553.0,583.0
616.5,0.0,0.0,28769.0,583.0
617.1,0.0,0.0,28690.0,582.0
618.3,0.0,0.0,28968.0,582.0
619.4,0.0,0.0,28988.0,582.0
620.3,0.0,0.0,29251.0,577.0
621.0,0.0,0.0,29129.0,577.0
622.2,0.0,0.0,29312.0,577.0
623.3,0.0,0.0,29477.0,566.0
624.4,0.0,0.0,29477.0,566.0
625.6,0.0,0.0,29539.0,566.0
626.7,0.0,0.0,30026.0,549.0
627.7,0.0,0.0,29707.0,549.0
628.8,0.0,0.0,29644.0,541.0
629.4,0.0,0.0,29791.0,541.0
630.5,0.0,0.0,29686.0,541.0
631.7,59.0,0.0,0.0,29728.0
632.8,0.0,0.0,29644.0,532.0
634.0,0.0,0.0,29560.0,532.0
635.0,0.0,0.0,29518.0,531.0
636.2,0.0,0.0,29477.0,531.0
637.3,0.0,0.0,29644.0,531.0
638.5,0.0,0.0,29312.0,528.0
639.6,0.0,0.0,29353.0,528.0
640.5,0.0,0.0,29169.0,528.0
641.1,0.0,0.0,29108.0,533.0
641.8,0.0,0.0,29312.0,533.0
642.8,0.0,0.0,29169.0,533.0
643.4,0.0,0.0,28968.0,533.0
644.6,0.0,0.0,28789.0,541.0
645.7,0.0,0.0,29008.0,541.0
646.7,0.0,0.0,29028.0,546.0
647.3,0.0,0.0,28988.0,546.0
648.5,0.0,0.0,29028.0,546.0
649.6,0.0,0.0,29210.0,546.0
650.7,0.0,0.0,29088.0,547.0
651.9,0.0,0.0,28888.0,547.0
652.8,0.0,0.0,28988.0,550.0
654.1,60.0,0.0,0.0,29149.0
655.2,0.0,0.0,28769.0,550.0
656.3,0.0,0.0,28749.0,557.0
657.4,0.0,0.0,28729.0,557.0
658.5,0.0,0.0,28749.0,557.0
659.6,0.0,0.0,28808.0,562.0
660.8,0.0,0.0,28651.0,562.0
661.8,0.0,0.0,28729.0,566.0
662.9,0.0,0.0,28612.0,566.0
663.6,0.0,0.0,28534.0,566.0
664.7,0.0,0.0,28573.0,566.0
665.8,0.0,0.0,28749.0,571.0
666.9,0.0,0.0,28514.0,571.0
668.1,0.0,0.0,28456.0,577.0
669.8,60.0,0.0,0.0,28651.0
670.7,0.0,0.0,28495.0,577.0
671.9,59.0,0.0,0.0,28690.0
673.0,0.0,0.0,28553.0,581.0
673.6,0.0,0.0,28456.0,581.0
674.6,0.0,0.0,28612.0,584.0
675.3,0.0,0.0,28476.0,584.0
676.4,0.0,0.0,28418.0,584.0
677.5,0.0,0.0,28418.0,583.0
678.6,0.0,0.0,28928.0,583.0
679.3,0.0,0.0,28948.0,583.0
680.2,0.0,0.0,28908.0,581.0
680.9,0.0,0.0,29008.0,581.0
681.9,60.0,0.0,0.0,28848.0
683.0,120.0,0.0,0.0,28928.0
683.7,0.0,0.0,28888.0,570.0
684.8,0.0,0.0,28868.0,570.0
686.0,0.0,0.0,28928.0,566.0
687.0,0.0,0.0,28808.0,566.0
687.7,0.0,0.0,28828.0,566.0
688.7,60.0,0.0,0.0,28808.0
689.9,0.0,0.0,28848.0,566.0
690.9,0.0,0.0,28769.0,566.0
691.5,0.0,0.0,28769.0,566.0
692.7,0.0,0.0,28769.0,566.0
693.8,0.0,0.0,28573.0,566.0
694.4,0.0,0.0,28729.0,566.0
695.4,0.0,0.0,28749.0,567.0
696.5,0.0,0.0,28710.0,567.0
697.2,0.0,0.0,28651.0,567.0
698.2,0.0,0.0,28690.0,568.0
699.4,0.0,0.0,29048.0,568.0
700.5,0.0,0.0,28968.0,568.0
701.6,0.0,0.0,29048.0,562.0
702.8,0.0,0.0,29028.0,562.0
703.9,0.0,0.0,29008.0,562.0
704.9,0.0,0.0,29271.0,556.0
706.0,0.0,0.0,29190.0,556.0
707.3,0.0,0.0,29292.0,546.0
708.4,0.0,0.0,29169.0,546.0
709.5,0.0,0.0,29210.0,546.0
710.7,0.0,0.0,28988.0,544.0
711.7,0.0,0.0,29108.0,544.0
712.9,0.0,0.0,29169.0,544.0
714.0,0.0,0.0,28988.0,544.0
715.2,0.0,0.0,28928.0,544.0
716.2,0.0,0.0,29068.0,543.0
717.3,0.0,0.0,29210.0,543.0
718.5,0.0,0.0,29129.0,543.0
719.5,0.0,0.0,29048.0,542.0
720.1,0.0,0.0,29353.0,542.0
