Time,Temperature,Humidity,Gas,CO2
62.5,0.0,31.0,0.0,0.0
63.7,0.0,31.0,0.0,0.0
64.7,0.0,31.0,0.0,0.0
65.7,0.0,31.0,0.0,0.0
66.6,0.0,31.0,0.0,31.91
67.9,0.0,31.0,0.0,0.0
69.0,0.0,31.0,0.0,0.0
70.0,0.0,31.0,0.0,0.0
71.2,0.0,31.0,0.0,0.0
71.7,31.9,21.0,18862.0,0.0
72.8,0.0,31.0,0.0,0.0
74.0,0.0,31.0,0.0,0.0
75.0,0.0,31.0,0.0,0.0
76.1,0.0,31.0,0.0,0.0
76.6,31.91,21.0,18727.0,0.0
77.7,0.0,31.0,0.0,0.0
78.9,0.0,31.0,0.0,0.0
80.0,0.0,31.0,0.0,0.0
81.0,0.0,31.0,0.0,0.0
81.7,31.92,21.0,18778.0,0.0
82.7,0.0,31.0,0.0,0.0
83.8,0.0,31.0,0.0,0.0
84.8,0.0,31.0,0.0,0.0
86.0,0.0,31.0,0.0,0.0
86.8,0.0,31.0,0.0,31.91
87.6,0.0,31.0,0.0,0.0
88.6,0.0,31.0,0.0,0.0
89.8,0.0,31.0,0.0,0.0
90.9,0.0,31.0,0.0,0.0
91.8,0.0,31.0,0.0,31.91
92.5,0.0,31.0,0.0,0.0
93.6,0.0,31.0,0.0,0.0
94.6,0.0,31.0,0.0,0.0
95.8,0.0,31.0,0.0,0.0
96.7,0.0,31.0,0.0,31.9
97.9,0.0,31.0,0.0,0.0
99.1,0.0,31.0,0.0,0.0
100.1,0.0,31.0,0.0,0.0
101.2,0.0,31.0,0.0,0.0
101.8,31.91,0.0,21.0,31.0
102.8,0.0,31.0,0.0,0.0
103.9,0.0,31.0,0.0,0.0
105.1,0.0,31.0,0.0,0.0
106.2,0.0,31.0,0.0,0.0
106.8,0.0,31.0,0.0,31.92
107.7,0.0,31.0,0.0,0.0
108.8,0.0,31.0,0.0,0.0
109.9,0.0,31.0,0.0,0.0
111.0,0.0,31.0,0.0,0.0
111.8,0.0,31.0,0.0,31.91
112.7,0.0,31.0,0.0,0.0
113.8,0.0,31.0,0.0,0.0
114.8,0.0,31.0,0.0,0.0
116.0,0.0,31.0,0.0,0.0
116.9,0.0,31.0,0.0,31.91
118.1,0.0,31.0,0.0,0.0
119.2,0.0,31.0,0.0,0.0
120.3,0.0,31.0,0.0,0.0
121.4,0.0,31.0,0.0,0.0
121.8,31.92,0.0,21.0,31.0
123.0,0.0,31.0,0.0,0.0
124.1,0.0,31.0,0.0,0.0
125.1,0.0,31.0,0.0,0.0
126.2,0.0,31.0,0.0,0.0
126.8,0.0,31.0,0.0,31.91
127.9,0.0,31.0,0.0,0.0
129.0,0.0,31.0,0.0,0.0
130.1,0.0,31.0,0.0,0.0
131.2,0.0,31.0,0.0,0.0
132.0,0.0,31.0,0.0,31.91
132.9,0.0,31.0,0.0,0.0
133.9,0.0,31.0,0.0,0.0
134.9,0.0,31.0,0.0,0.0
136.0,0.0,31.0,0.0,0.0
137.1,0.0,31.0,0.0,31.91
138.2,0.0,31.0,0.0,0.0
139.2,0.0,31.0,0.0,0.0
144.7,31.91,21.0,18896.0,0.0
145.8,0.0,31.0,0.0,0.0
147.0,0.0,31.0,0.0,0.0
148.1,0.0,31.0,0.0,0.0
149.1,0.0,31.0,0.0,0.0
150.2,0.0,31.0,0.0,0.0
151.4,0.0,31.0,0.0,0.0
152.1,0.0,31.0,0.0,31.92
153.0,0.0,31.0,0.0,0.0
154.1,0.0,31.0,0.0,0.0
155.2,0.0,31.0,0.0,0.0
156.2,0.0,31.0,0.0,0.0
157.1,0.0,31.0,0.0,31.91
157.9,0.0,31.0,0.0,0.0
159.0,0.0,31.0,0.0,0.0
160.0,0.0,31.0,0.0,0.0
161.1,0.0,31.0,0.0,0.0
162.4,31.91,21.0,18913.0,0.0
163.3,0.0,31.0,0.0,0.0
164.3,0.0,31.0,0.0,0.0
165.5,0.0,31.0,0.0,0.0
167.5,31.91,21.0,18845.0,0.0
168.8,0.0,31.0,0.0,0.0
169.9,0.0,31.0,0.0,0.0
171.0,0.0,31.0,0.0,0.0
172.0,0.0,31.0,0.0,0.0
172.5,31.92,0.0,31.0,0.0
173.7,0.0,31.0,0.0,0.0
174.7,0.0,31.0,0.0,0.0
175.9,0.0,31.0,0.0,0.0
177.0,0.0,31.0,0.0,0.0
178.0,0.0,31.0,0.0,0.0
179.1,0.0,31.0,0.0,0.0
180.3,0.0,31.0,0.0,0.0
181.3,0.0,31.0,0.0,0.0
182.2,0.0,31.0,0.0,31.92
182.9,0.0,31.0,0.0,0.0
184.1,0.0,31.0,0.0,0.0
185.1,0.0,31.0,0.0,0.0
186.2,0.0,31.0,0.0,0.0
187.3,0.0,31.0,0.0,31.92
188.4,0.0,31.0,0.0,0.0
189.5,0.0,31.0,0.0,0.0
191.5,0.0,31.0,0.0,0.0
192.3,0.0,31.0,0.0,31.92
193.2,0.0,31.0,0.0,0.0
194.4,0.0,31.0,0.0,0.0
195.5,0.0,31.0,0.0,0.0
196.6,0.0,31.0,0.0,0.0
197.4,0.0,31.0,0.0,31.92
198.2,0.0,31.0,0.0,0.0
199.3,0.0,31.0,0.0,0.0
200.3,0.0,31.0,0.0,0.0
201.4,0.0,31.0,0.0,0.0
202.3,0.0,31.0,0.0,31.92
203.0,0.0,31.0,0.0,0.0
204.2,0.0,31.0,0.0,0.0
205.3,0.0,31.0,0.0,0.0
207.3,0.0,31.0,0.0,31.92
208.5,0.0,31.0,0.0,0.0
210.9,0.0,31.0,0.0,0.0
211.8,0.0,31.0,0.0,0.0
212.3,31.92,21.0,18879.0,0.0
213.5,0.0,31.0,0.0,0.0
214.6,0.0,31.0,0.0,0.0
215.7,0.0,31.0,0.0,0.0
216.6,0.0,31.0,0.0,0.0
217.3,0.0,31.0,0.0,31.92
218.4,0.0,31.0,0.0,0.0
219.4,0.0,31.0,0.0,0.0
220.4,0.0,31.0,0.0,0.0
221.6,0.0,31.0,0.0,0.0
222.3,0.0,31.0,0.0,31.92
223.3,0.0,31.0,0.0,0.0
224.4,0.0,31.0,0.0,0.0
225.5,0.0,31.0,0.0,0.0
226.6,0.0,31.0,0.0,0.0
227.4,0.0,31.0,0.0,31.92
228.2,0.0,31.0,0.0,0.0
229.3,0.0,30.0,0.0,0.0
230.3,0.0,31.0,0.0,0.0
231.5,0.0,31.0,0.0,0.0
232.4,0.0,31.0,0.0,31.92
233.6,0.0,31.0,0.0,0.0
234.8,0.0,31.0,0.0,0.0
235.8,0.0,31.0,0.0,0.0
236.9,0.0,31.0,0.0,0.0
237.4,31.93,21.0,18862.0,0.0
238.5,0.0,31.0,0.0,0.0
239.7,0.0,31.0,0.0,0.0
240.7,0.0,31.0,0.0,0.0
241.8,0.0,31.0,0.0,0.0
242.5,0.0,31.0,0.0,31.93
243.4,0.0,31.0,0.0,0.0
244.5,0.0,31.0,0.0,0.0
245.5,0.0,31.0,0.0,0.0
246.9,0.0,31.0,0.0,0.0
247.6,0.0,31.0,0.0,31.93
248.4,0.0,31.0,0.0,0.0
249.4,0.0,31.0,0.0,0.0
250.6,0.0,31.0,0.0,0.0
251.6,0.0,30.0,0.0,0.0
252.6,0.0,30.0,0.0,31.93
253.3,0.0,30.0,0.0,0.0
254.4,0.0,30.0,0.0,0.0
255.4,0.0,30.0,0.0,0.0
256.6,0.0,30.0,0.0,0.0
257.6,0.0,30.0,0.0,31.92
258.7,0.0,30.0,0.0,0.0
259.8,0.0,30.0,0.0,0.0
260.9,0.0,30.0,0.0,0.0
261.9,0.0,30.0,0.0,0.0
262.5,0.0,30.0,0.0,31.92
263.6,0.0,30.0,0.0,0.0
264.6,0.0,30.0,0.0,0.0
266.4,0.0,30.0,0.0,0.0
267.4,0.0,30.0,0.0,31.92
268.5,0.0,30.0,0.0,0.0
269.6,0.0,30.0,0.0,0.0
270.6,0.0,30.0,0.0,0.0
271.7,0.0,30.0,0.0,0.0
272.6,0.0,30.0,0.0,31.92
273.5,0.0,30.0,0.0,0.0
275.4,0.0,31.0,0.0,0.0
276.1,0.0,31.0,0.0,0.0
277.2,0.0,31.0,0.0,0.0
277.8,31.93,21.0,18913.0,0.0
278.8,0.0,31.0,0.0,0.0
280.4,0.0,31.0,0.0,0.0
281.6,0.0,31.0,0.0,0.0
282.7,0.0,30.0,0.0,0.0
283.8,0.0,30.0,0.0,0.0
284.9,0.0,30.0,0.0,0.0
286.0,0.0,31.0,0.0,0.0
287.1,0.0,30.0,0.0,0.0
287.6,0.0,30.0,0.0,31.92
288.7,0.0,30.0,0.0,0.0
289.8,0.0,30.0,0.0,0.0
290.8,0.0,30.0,0.0,0.0
292.0,0.0,30.0,0.0,0.0
292.6,0.0,30.0,0.0,31.92
293.6,0.0,30.0,0.0,0.0
294.6,0.0,30.0,0.0,0.0
295.7,0.0,30.0,0.0,0.0
296.8,0.0,30.0,0.0,0.0
297.6,0.0,30.0,0.0,31.93
298.4,0.0,30.0,0.0,0.0
299.6,0.0,30.0,0.0,0.0
301.4,0.0,30.0,0.0,0.0
302.3,0.0,30.0,0.0,0.0
302.8,31.92,21.0,19086.0,0.0
304.9,0.0,30.0,0.0,0.0
306.1,0.0,30.0,0.0,0.0
307.3,0.0,30.0,0.0,0.0
307.8,31.93,21.0,18947.0,0.0
308.9,0.0,30.0,0.0,0.0
310.0,0.0,30.0,0.0,0.0
311.0,0.0,30.0,0.0,0.0
312.2,0.0,30.0,0.0,0.0
312.9,0.0,30.0,0.0,31.92
313.8,0.0,30.0,0.0,0.0
314.8,0.0,30.0,0.0,0.0
316.0,0.0,30.0,0.0,0.0
317.1,0.0,30.0,0.0,0.0
317.8,0.0,30.0,0.0,31.92
318.7,0.0,30.0,0.0,0.0
319.6,0.0,30.0,0.0,0.0
320.8,0.0,30.0,0.0,0.0
321.8,0.0,30.0,0.0,0.0
322.8,0.0,30.0,0.0,31.92
323.5,0.0,30.0,0.0,0.0
324.7,0.0,30.0,0.0,0.0
325.7,0.0,30.0,0.0,0.0
326.8,0.0,30.0,0.0,0.0
328.5,31.92,21.0,18879.0,0.0
329.6,0.0,30.0,0.0,0.0
330.7,0.0,30.0,0.0,0.0
331.7,0.0,30.0,0.0,0.0
332.9,0.0,30.0,0.0,0.0
333.9,0.0,30.0,0.0,0.0
335.0,0.0,30.0,0.0,0.0
336.1,0.0,30.0,0.0,0.0
337.2,0.0,30.0,0.0,0.0
338.0,0.0,30.0,0.0,31.9
338.8,0.0,30.0,0.0,0.0
339.7,0.0,30.0,0.0,0.0
341.0,0.0,30.0,0.0,0.0
342.1,0.0,30.0,0.0,0.0
342.8,0.0,30.0,0.0,31.9
344.4,0.0,31.0,0.0,0.0
345.3,0.0,31.0,0.0,0.0
346.5,0.0,31.0,0.0,0.0
347.5,0.0,31.0,0.0,0.0
348.0,31.91,21.0,18999.0,0.0
349.2,0.0,31.0,0.0,0.0
350.2,0.0,31.0,0.0,0.0
351.4,0.0,31.0,0.0,0.0
352.4,0.0,31.0,0.0,0.0
353.0,31.9,21.0,18947.0,0.0
354.0,0.0,31.0,0.0,0.0
355.2,0.0,31.0,0.0,0.0
356.3,0.0,31.0,0.0,0.0
357.3,0.0,31.0,0.0,0.0
358.0,0.0,31.0,0.0,31.9
358.9,0.0,31.0,0.0,0.0
360.3,0.0,31.0,0.0,0.0
361.1,0.0,31.0,0.0,0.0
362.4,0.0,31.0,0.0,0.0
363.0,0.0,31.0,0.0,31.91
363.8,0.0,31.0,0.0,0.0
365.0,0.0,31.0,0.0,0.0
366.0,0.0,31.0,0.0,0.0
367.2,0.0,31.0,0.0,0.0
368.0,0.0,31.0,0.0,31.9
368.8,0.0,31.0,0.0,0.0
369.9,0.0,31.0,0.0,0.0
371.0,0.0,31.0,0.0,0.0
372.0,0.0,31.0,0.0,0.0
373.0,0.0,31.0,0.0,31.91
374.2,0.0,31.0,0.0,0.0
375.3,0.0,31.0,0.0,0.0
376.5,0.0,31.0,0.0,0.0
377.5,0.0,31.0,0.0,0.0
378.1,31.91,21.0,18999.0,0.0
379.1,0.0,31.0,0.0,0.0
380.3,0.0,31.0,0.0,0.0
381.3,0.0,31.0,0.0,0.0
382.5,0.0,31.0,0.0,0.0
382.9,0.0,31.0,0.0,31.92
384.0,0.0,31.0,0.0,0.0
385.1,0.0,31.0,0.0,0.0
386.2,0.0,31.0,0.0,0.0
387.3,0.0,31.0,0.0,0.0
387.9,0.0,31.0,0.0,31.91
389.0,0.0,31.0,0.0,0.0
390.1,0.0,31.0,0.0,0.0
391.2,0.0,31.0,0.0,0.0
392.2,0.0,31.0,0.0,0.0
393.1,0.0,31.0,0.0,31.91
393.8,0.0,31.0,0.0,0.0
395.0,0.0,31.0,0.0,0.0
396.0,0.0,31.0,0.0,0.0
403.1,31.91,21.0,19068.0,31.92
403.6,0.0,31.0,0.0,0.0
404.7,0.0,31.0,0.0,0.0
405.8,0.0,31.0,0.0,0.0
407.0,0.0,31.0,0.0,0.0
408.0,0.0,31.0,0.0,0.0
409.9,31.92,21.0,18965.0,0.0
410.7,0.0,31.0,0.0,0.0
412.4,0.0,31.0,0.0,0.0
413.2,0.0,31.0,0.0,31.92
414.0,0.0,31.0,0.0,0.0
415.2,0.0,31.0,0.0,0.0
416.2,0.0,31.0,0.0,0.0
417.3,0.0,31.0,0.0,0.0
418.4,0.0,31.0,0.0,31.92
419.4,0.0,31.0,0.0,0.0
420.6,0.0,31.0,0.0,0.0
421.7,0.0,31.0,0.0,0.0
422.7,0.0,31.0,0.0,0.0
423.4,31.92,21.0,18982.0,0.0
424.4,0.0,31.0,0.0,0.0
425.5,0.0,31.0,0.0,0.0
426.5,0.0,31.0,0.0,0.0
427.7,0.0,31.0,0.0,0.0
428.3,0.0,31.0,0.0,31.91
429.3,0.0,31.0,0.0,0.0
430.4,0.0,31.0,0.0,0.0
431.5,0.0,31.0,0.0,0.0
432.5,0.0,31.0,0.0,0.0
433.4,0.0,31.0,0.0,31.92
434.2,0.0,31.0,0.0,0.0
435.3,0.0,31.0,0.0,0.0
436.3,0.0,31.0,0.0,0.0
437.5,0.0,31.0,0.0,0.0
438.4,0.0,31.0,0.0,31.91
439.6,0.0,31.0,0.0,0.0
440.7,0.0,31.0,0.0,0.0
441.7,0.0,31.0,0.0,0.0
442.8,0.0,31.0,0.0,0.0
444.0,31.91,21.0,19034.0,0.0
445.1,0.0,31.0,0.0,0.0
446.2,0.0,31.0,0.0,0.0
447.3,0.0,31.0,0.0,0.0
448.3,0.0,31.0,0.0,0.0
449.4,0.0,31.0,0.0,0.0
450.5,0.0,31.0,0.0,0.0
458.1,31.91,21.0,19191.0,0.0
458.6,31.91,21.0,19173.0,0.0
459.7,0.0,31.0,0.0,0.0
460.9,0.0,31.0,0.0,0.0
462.0,0.0,31.0,0.0,0.0
463.6,0.0,31.0,0.0,31.92
464.4,0.0,31.0,0.0,0.0
465.2,0.0,31.0,0.0,0.0
466.3,0.0,31.0,0.0,0.0
467.4,0.0,31.0,0.0,0.0
468.5,0.0,31.0,0.0,0.0
469.6,0.0,31.0,0.0,0.0
470.6,0.0,31.0,0.0,0.0
471.8,0.0,31.0,0.0,0.0
472.9,0.0,31.0,0.0,0.0
473.6,0.0,31.0,0.0,31.92
474.5,0.0,31.0,0.0,0.0
475.5,0.0,31.0,0.0,0.0
476.7,0.0,31.0,0.0,0.0
477.7,0.0,31.0,0.0,0.0
478.6,0.0,31.0,0.0,31.91
480.4,0.0,31.0,0.0,0.0
481.6,0.0,31.0,0.0,0.0
482.8,0.0,31.0,0.0,0.0
483.7,0.0,31.0,0.0,31.91
484.9,0.0,31.0,0.0,0.0
486.9,0.0,31.0,0.0,0.0
488.2,0.0,31.0,0.0,0.0
488.7,31.92,21.0,19034.0,0.0
489.7,0.0,31.0,0.0,0.0
490.9,0.0,31.0,0.0,0.0
492.0,0.0,31.0,0.0,0.0
493.0,0.0,31.0,0.0,0.0
493.7,0.0,31.0,0.0,31.91
494.7,0.0,31.0,0.0,0.0
495.8,0.0,31.0,0.0,0.0
496.8,0.0,31.0,0.0,0.0
498.0,0.0,31.0,0.0,0.0
498.7,0.0,31.0,0.0,31.9
499.6,0.0,31.0,0.0,0.0
500.7,0.0,31.0,0.0,0.0
501.8,0.0,31.0,0.0,0.0
502.9,0.0,31.0,0.0,0.0
503.6,0.0,31.0,0.0,31.91
504.4,0.0,31.0,0.0,0.0
505.6,0.0,31.0,0.0,0.0
506.7,0.0,31.0,0.0,0.0
507.9,0.0,31.0,0.0,0.0
508.8,0.0,31.0,0.0,31.92
510.0,0.0,31.0,0.0,0.0
511.0,0.0,31.0,0.0,0.0
512.2,0.0,31.0,0.0,0.0
513.2,0.0,31.0,0.0,0.0
513.8,31.9,21.0,19034.0,0.0
514.9,0.0,31.0,0.0,0.0
515.9,0.0,31.0,0.0,0.0
517.1,0.0,31.0,0.0,0.0
518.1,0.0,31.0,0.0,0.0
518.7,0.0,31.0,0.0,31.9
519.8,0.0,31.0,0.0,0.0
520.9,0.0,31.0,0.0,0.0
522.0,0.0,31.0,0.0,0.0
523.0,0.0,31.0,0.0,0.0
523.8,0.0,31.0,0.0,31.9
524.6,0.0,31.0,0.0,0.0
525.7,0.0,31.0,0.0,0.0
526.9,0.0,31.0,0.0,0.0
527.9,0.0,31.0,0.0,0.0
528.8,0.0,31.0,0.0,31.91
529.5,0.0,31.0,0.0,0.0
531.5,0.0,31.0,0.0,0.0
532.3,0.0,31.0,0.0,0.0
533.5,0.0,31.0,0.0,0.0
533.9,31.9,21.0,18999.0,0.0
535.1,0.0,31.0,0.0,0.0
536.1,0.0,31.0,0.0,0.0
537.2,0.0,31.0,0.0,0.0
538.2,0.0,31.0,0.0,0.0
538.8,31.91,21.0,19068.0,0.0
539.8,0.0,31.0,0.0,0.0
541.0,0.0,31.0,0.0,0.0
542.2,0.0,31.0,0.0,0.0
543.1,0.0,31.0,0.0,0.0
543.8,0.0,31.0,0.0,31.9
544.8,0.0,31.0,0.0,0.0
545.9,0.0,31.0,0.0,0.0
546.9,0.0,31.0,0.0,0.0
548.1,0.0,31.0,0.0,0.0
548.8,0.0,31.0,0.0,31.9
549.7,0.0,31.0,0.0,0.0
550.8,0.0,31.0,0.0,0.0
551.8,0.0,31.0,0.0,0.0
553.0,0.0,31.0,0.0,0.0
554.0,0.0,31.0,0.0,31.9
555.4,0.0,31.0,0.0,0.0
556.3,0.0,31.0,0.0,0.0
557.4,0.0,31.0,0.0,0.0
558.4,0.0,31.0,0.0,0.0
559.1,31.9,21.0,19121.0,0.0
560.1,0.0,31.0,0.0,0.0
561.2,0.0,31.0,0.0,0.0
562.2,0.0,31.0,0.0,0.0
563.4,0.0,31.0,0.0,0.0
564.1,0.0,31.0,0.0,31.91
566.4,0.0,31.0,0.0,0.0
567.3,0.0,31.0,0.0,0.0
568.3,0.0,31.0,0.0,0.0
569.0,0.0,31.0,0.0,31.91
569.9,0.0,31.0,0.0,0.0
571.0,0.0,31.0,0.0,0.0
572.1,0.0,31.0,0.0,0.0
573.1,0.0,31.0,0.0,0.0
574.1,0.0,31.0,0.0,31.91
575.3,0.0,31.0,0.0,0.0
576.5,0.0,31.0,0.0,0.0
577.5,0.0,31.0,0.0,0.0
578.6,0.0,31.0,0.0,0.0
579.1,31.92,21.0,19068.0,0.0
580.3,0.0,31.0,0.0,0.0
581.3,0.0,31.0,0.0,0.0
582.4,0.0,31.0,0.0,0.0
583.5,0.0,31.0,0.0,0.0
584.1,0.0,31.0,0.0,31.91
585.1,0.0,31.0,0.0,0.0
586.3,0.0,31.0,0.0,0.0
587.4,0.0,31.0,0.0,0.0
588.4,0.0,31.0,0.0,0.0
590.0,31.91,21.0,18999.0,0.0
591.2,0.0,31.0,0.0,0.0
592.2,0.0,31.0,0.0,0.0
593.4,0.0,31.0,0.0,0.0
594.1,0.0,31.0,0.0,31.91
595.0,0.0,31.0,0.0,0.0
596.1,0.0,31.0,0.0,0.0
597.2,0.0,31.0,0.0,0.0
598.3,0.0,31.0,0.0,0.0
599.3,0.0,31.0,0.0,31.91
600.3,0.0,31.0,0.0,0.0
601.5,0.0,31.0,0.0,0.0
602.5,0.0,31.0,0.0,0.0
603.6,0.0,31.0,0.0,0.0
604.2,31.91,21.0,19244.0,0.0
605.4,0.0,31.0,0.0,0.0
606.4,0.0,31.0,0.0,0.0
607.5,0.0,31.0,0.0,0.0
608.6,0.0,31.0,0.0,0.0
609.3,0.0,31.0,0.0,31.91
610.2,0.0,31.0,0.0,0.0
611.3,0.0,31.0,0.0,0.0
612.4,0.0,31.0,0.0,0.0
613.4,0.0,31.0,0.0,0.0
614.4,0.0,31.0,0.0,31.9
615.2,0.0,31.0,0.0,0.0
616.2,0.0,31.0,0.0,0.0
617.3,0.0,31.0,0.0,0.0
618.4,0.0,31.0,0.0,0.0
619.3,0.0,31.0,0.0,31.91
620.1,0.0,0.0,31.0,0.0
621.1,0.0,31.0,0.0,0.0
622.2,0.0,31.0,0.0,0.0
623.5,0.0,31.0,0.0,0.0
624.3,0.0,31.0,0.0,31.9
625.4,0.0,31.0,0.0,0.0
626.6,0.0,31.0,0.0,0.0
627.7,0.0,31.0,0.0,0.0
628.8,0.0,31.0,0.0,0.0
629.2,0.0,31.0,0.0,31.91
630.4,0.0,31.0,0.0,0.0
638.1,31.91,21.0,19121.0,0.0
639.1,0.0,31.0,0.0,0.0
639.5,31.91,21.0,19138.0,0.0
641.0,0.0,31.0,0.0,0.0
641.9,0.0,31.0,0.0,0.0
643.0,0.0,31.0,0.0,0.0
644.1,0.0,31.0,0.0,0.0
644.5,31.91,21.0,0.0,19121.0
645.7,0.0,31.0,0.0,0.0
646.7,0.0,31.0,0.0,0.0
647.8,0.0,31.0,0.0,0.0
648.9,0.0,31.0,0.0,0.0
649.5,0.0,31.0,0.0,31.91
650.6,0.0,31.0,0.0,0.0
651.7,0.0,31.0,0.0,0.0
652.8,0.0,31.0,0.0,0.0
653.8,0.0,31.0,0.0,0.0
654.6,0.0,31.0,0.0,31.91
655.5,0.0,31.0,0.0,0.0
656.5,0.0,31.0,0.0,0.0
657.7,0.0,31.0,0.0,0.0
658.7,0.0,31.0,0.0,0.0
659.4,0.0,31.0,0.0,31.91
660.4,0.0,31.0,0.0,0.0
661.5,0.0,31.0,0.0,0.0
662.6,0.0,31.0,0.0,0.0
663.5,0.0,31.0,0.0,0.0
664.6,0.0,31.0,0.0,31.91
665.2,0.0,0.0,31.0,0.0
666.3,0.0,31.0,0.0,0.0
668.4,0.0,31.0,0.0,0.0
669.6,0.0,31.0,0.0,31.91
670.7,0.0,31.0,0.0,0.0
671.8,0.0,31.0,0.0,0.0
672.9,0.0,31.0,0.0,0.0
674.1,0.0,31.0,0.0,0.0
674.6,0.0,31.0,0.0,31.91
675.5,0.0,31.0,0.0,0.0
676.7,0.0,31.0,0.0,0.0
677.8,0.0,31.0,0.0,0.0
678.9,0.0,31.0,0.0,0.0
679.6,0.0,31.0,0.0,31.9
680.6,0.0,31.0,0.0,0.0
681.6,0.0,31.0,0.0,0.0
682.8,0.0,31.0,0.0,0.0
683.8,0.0,31.0,0.0,0.0
684.8,0.0,31.0,0.0,31.9
686.0,0.0,31.0,0.0,0.0
687.1,0.0,31.0,0.0,0.0
688.2,0.0,31.0,0.0,0.0
689.3,0.0,31.0,0.0,0.0
689.8,31.9,0.0,21.0,31.0
690.9,0.0,31.0,0.0,0.0
691.9,0.0,31.0,0.0,0.0
693.1,0.0,31.0,0.0,0.0
694.1,0.0,31.0,0.0,0.0
694.8,0.0,31.0,0.0,31.9
695.9,0.0,31.0,0.0,0.0
697.0,0.0,31.0,0.0,0.0
698.7,0.0,31.0,0.0,0.0
699.7,0.0,31.0,0.0,0.0
700.1,31.9,21.0,19155.0,0.0
701.1,0.0,31.0,0.0,0.0
702.4,0.0,31.0,0.0,0.0
703.4,0.0,31.0,0.0,0.0
704.5,0.0,31.0,0.0,0.0
705.1,31.9,21.0,19173.0,0.0
706.2,0.0,31.0,0.0,0.0
707.2,0.0,31.0,0.0,0.0
708.4,0.0,31.0,0.0,0.0
709.4,0.0,31.0,0.0,0.0
710.0,31.9,21.0,19226.0,0.0
711.1,0.0,31.0,0.0,0.0
712.1,0.0,31.0,0.0,0.0
713.9,0.0,31.0,0.0,0.0
714.7,0.0,31.0,0.0,31.91
715.4,0.0,0.0,31.0,0.0
716.5,0.0,31.0,0.0,0.0
717.5,0.0,31.0,0.0,0.0
718.7,0.0,31.0,0.0,0.0
719.8,0.0,31.0,0.0,0.0
720.8,0.0,31.0,0.0,0.0
721.9,0.0,31.0,0.0,0.0
723.0,0.0,31.0,0.0,0.0
724.2,0.0,31.0,0.0,0.0
724.8,0.0,31.0,0.0,31.9
725.8,0.0,31.0,0.0,0.0
727.4,0.0,31.0,0.0,0.0
728.5,0.0,31.0,0.0,0.0
729.6,0.0,31.0,0.0,0.0
730.2,31.9,21.0,19173.0,0.0
731.2,0.0,31.0,0.0,0.0
732.3,0.0,31.0,0.0,0.0
733.4,0.0,31.0,0.0,0.0
734.6,0.0,31.0,0.0,0.0
735.0,31.9,21.0,19173.0,0.0
737.6,0.0,31.0,0.0,0.0
738.9,0.0,31.0,0.0,0.0
740.0,0.0,31.0,0.0,31.9
740.9,0.0,31.0,0.0,0.0
742.1,0.0,31.0,0.0,0.0
743.2,0.0,31.0,0.0,0.0
